date,player_team,opponent,map,kd,plus_minus,rating,source_url
10/05/19,Vitality,HEROIC,mrg,23 - 18,+5,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4550
09/05/19,Vitality,AVANGAR,cch,18 - 14,+4,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4550
09/05/19,Vitality,AVANGAR,mrg,21 - 11,+10,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4550
09/05/19,Vitality,ALTERNATE aTTaX,d2,26 - 25,+1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4550
09/05/19,Vitality,ALTERNATE aTTaX,inf,17 - 12,+5,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4550
20/06/19,Vitality,Spirit,ovp,17 - 13,+4,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
20/06/19,Vitality,Spirit,mrg,22 - 11,+11,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
19/06/19,Vitality,GamerLegion,ovp,25 - 22,+3,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
19/06/19,Vitality,GamerLegion,vtg,27 - 20,+7,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
14/06/19,Vitality,GamerLegion,mrg,17 - 18,-1,0.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
14/06/19,Vitality,Sprout,mrg,11 - 18,-7,0.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
13/06/19,Vitality,x-kom,nuke,19 - 16,+3,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
13/06/19,Vitality,Movistar Riders,vtg,13 - 20,-7,0.75,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
13/06/19,Vitality,CR4ZY,nuke,24 - 19,+5,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
12/06/19,Vitality,expert,inf,18 - 12,+6,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
12/06/19,Vitality,ALTERNATE aTTaX,inf,22 - 11,+11,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
11/06/19,Vitality,Izako Boars,mrg,23 - 22,+1,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
16/05/19,Vitality,Spirit,d2,23 - 13,+10,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
16/05/19,Vitality,Epsilon,vtg,21 - 10,+11,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
15/05/19,Vitality,HAVU,mrg,24 - 15,+9,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
15/05/19,Vitality,pro100,trn,25 - 8,+17,2.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
14/05/19,Vitality,Chaos,d2,21 - 16,+5,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
08/05/19,Vitality,AGO,ovp,20 - 9,+11,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
08/05/19,Vitality,FORZE,ovp,20 - 18,+2,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
08/05/19,Vitality,Virtus.pro,mrg,13 - 18,-5,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
03/05/19,Vitality,ENCE,nuke,21 - 13,+8,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4501
28/04/19,Vitality,OpTic,nuke,24 - 8,+16,1.87,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
28/04/19,Vitality,OpTic,ovp,16 - 17,-1,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
28/04/19,Vitality,OpTic,inf,24 - 14,+10,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
27/04/19,Vitality,Valiance,mrg,18 - 22,-4,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
27/04/19,Vitality,Valiance,d2,19 - 12,+7,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
25/04/19,Vitality,Virtus.pro,ovp,28 - 14,+14,1.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
25/04/19,Vitality,Virtus.pro,nuke,24 - 14,+10,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4414
14/04/19,Vitality,Sprout,cch,16 - 9,+7,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
14/04/19,Vitality,Sprout,inf,29 - 13,+16,1.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
14/04/19,Vitality,G2,cch,20 - 9,+11,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
14/04/19,Vitality,G2,ovp,27 - 22,+5,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
14/04/19,Vitality,G2,nuke,20 - 15,+5,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
12/04/19,Vitality,Sprout,mrg,13 - 13,0,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
12/04/19,Vitality,FrostFire,cch,20 - 13,+7,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4317
05/04/19,Vitality,NRG,mrg,26 - 19,+7,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
05/04/19,Vitality,NRG,ovp,30 - 33,-3,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
02/04/19,Vitality,Spirit,inf,25 - 17,+8,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
02/04/19,Vitality,Spirit,d2,15 - 17,-2,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
02/04/19,Vitality,Spirit,mrg,16 - 17,-1,0.86,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
01/04/19,Vitality,fnatic,nuke,20 - 19,+1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
01/04/19,Vitality,fnatic,mrg,17 - 18,-1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
31/03/19,Vitality,ENCE,inf,19 - 18,+1,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
31/03/19,Vitality,ENCE,d2,21 - 9,+12,1.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
31/03/19,Vitality,ENCE,mrg,24 - 19,+5,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
30/03/19,Vitality,BIG,d2,34 - 14,+20,2.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
30/03/19,Vitality,BIG,ovp,24 - 20,+4,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4240
21/03/19,Vitality,North,nuke,22 - 22,0,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
21/03/19,Vitality,North,inf,11 - 15,-4,0.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
21/03/19,Vitality,North,cch,20 - 6,+14,1.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
20/03/19,Vitality,MOUZ,d2,21 - 6,+15,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
20/03/19,Vitality,MOUZ,mrg,12 - 17,-5,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
20/03/19,Vitality,MOUZ,ovp,25 - 7,+18,2.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
18/03/19,Vitality,LDLC,mrg,25 - 18,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
18/03/19,Vitality,LDLC,nuke,24 - 11,+13,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4413
14/03/19,Vitality,Epsilon,cch,22 - 10,+12,1.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
14/03/19,Vitality,Epsilon,trn,19 - 18,+1,1.08,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
14/03/19,Vitality,Epsilon,nuke,16 - 9,+7,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
07/03/19,Vitality,AGO,ovp,17 - 17,0,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
07/03/19,Vitality,AGO,cch,19 - 19,0,1.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
07/03/19,Vitality,AGO,mrg,29 - 15,+14,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,Nemiga,d2,24 - 12,+12,1.59,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,Nemiga,ovp,26 - 14,+12,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,Nemiga,inf,16 - 20,-4,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,AVANGAR,mrg,19 - 19,0,1.13,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,AVANGAR,ovp,22 - 16,+6,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
06/03/19,Vitality,AVANGAR,d2,20 - 17,+3,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
05/03/19,Vitality,Chaos,cch,22 - 17,+5,1.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
05/03/19,Vitality,Chaos,mrg,21 - 18,+3,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
05/03/19,Vitality,Chaos,d2,34 - 22,+12,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4423
24/02/19,Vitality,Ninjas in Pyjamas,mrg,15 - 19,-4,0.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
24/02/19,Vitality,Ninjas in Pyjamas,ovp,26 - 16,+10,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
24/02/19,Vitality,Ninjas in Pyjamas,cch,12 - 16,-4,0.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
22/02/19,Vitality,Renegades,inf,18 - 18,0,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
22/02/19,Vitality,Renegades,cch,17 - 16,+1,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
22/02/19,Vitality,Renegades,d2,12 - 17,-5,0.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
21/02/19,Vitality,Cloud9,mrg,26 - 21,+5,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
20/02/19,Vitality,Natus Vincere,mrg,32 - 31,+1,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
20/02/19,Vitality,BIG,mrg,27 - 15,+12,1.64,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3883
15/02/19,Vitality,ViCi,nuke,24 - 14,+10,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3884
15/02/19,Vitality,ViCi,inf,41 - 30,+11,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3884
14/02/19,Vitality,Vega Squadron,ovp,17 - 4,+13,1.74,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3884
13/02/19,Vitality,Grayhound,nuke,33 - 24,+9,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3884
13/02/19,Vitality,TYLOO,inf,15 - 18,-3,0.88,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3884
03/02/19,Vitality,HellRaisers,d2,19 - 12,+7,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
03/02/19,Vitality,HellRaisers,cch,21 - 14,+7,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
03/02/19,Vitality,OpTic,ovp,19 - 16,+3,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
03/02/19,Vitality,OpTic,nuke,22 - 10,+12,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
02/02/19,Vitality,pro100,nuke,29 - 7,+22,2.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
02/02/19,Vitality,pro100,d2,27 - 11,+16,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4349
20/01/19,Vitality,North,inf,22 - 14,+8,1.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
20/01/19,Vitality,North,nuke,25 - 7,+18,1.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
20/01/19,Vitality,North,mrg,22 - 17,+5,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
19/01/19,Vitality,Valiance,inf,32 - 19,+13,1.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
19/01/19,Vitality,Valiance,d2,20 - 17,+3,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
19/01/19,Vitality,Valiance,cch,19 - 18,+1,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
18/01/19,Vitality,North,d2,10 - 18,-8,0.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
18/01/19,Vitality,North,nuke,28 - 21,+7,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
16/01/19,Vitality,Valiance,d2,18 - 7,+11,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
16/01/19,Vitality,Valiance,inf,17 - 18,-1,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
16/01/19,Vitality,Valiance,mrg,37 - 23,+14,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
16/01/19,Vitality,OpTic,d2,22 - 12,+10,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4208
15/03/19,Vitality,ENCE,nuke,29 - 23,+6,1.23,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
14/03/19,Vitality,LDLC,d2,17 - 10,+7,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
14/03/19,Vitality,expert,cch,23 - 18,+5,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
13/03/19,Vitality,Sprout,d2,22 - 6,+16,2.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
13/03/19,Vitality,Spirit,d2,19 - 10,+9,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
13/03/19,Vitality,Epsilon,d2,24 - 14,+10,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
12/03/19,Vitality,Unicorns of Love,d2,24 - 6,+18,2.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
12/03/19,Vitality,ALTERNATE aTTaX,mrg,27 - 15,+12,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
07/03/19,Vitality,Movistar Riders,cch,16 - 13,+3,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
04/03/19,Vitality,Valiance,cch,16 - 19,-3,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
05/02/19,Vitality,Chaos,ovp,26 - 12,+14,1.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
05/02/19,Vitality,Red Reserve,mrg,26 - 13,+13,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
29/01/19,Vitality,Izako Boars,cch,22 - 9,+13,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
29/01/19,Vitality,Virtus.pro,mrg,18 - 8,+10,1.52,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
29/01/19,Vitality,AGO,cch,32 - 16,+16,1.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4287
08/01/19,Vitality,Valiance,mrg,24 - 19,+5,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4227
08/01/19,Vitality,Valiance,inf,30 - 25,+5,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4227
08/01/19,Vitality,Smoke Criminals,mrg,19 - 13,+6,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4227
08/01/19,Vitality,Smoke Criminals,inf,17 - 19,-2,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4227
18/12/18,Vitality,G2,mrg,24 - 21,+3,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4294
18/12/18,Vitality,G2,nuke,12 - 18,-6,0.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4294
18/12/18,Vitality,G2,ovp,23 - 14,+9,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4294
13/12/18,Vitality,Kinguin,mrg,27 - 22,+5,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
13/12/18,Vitality,Kinguin,nuke,21 - 20,+1,1.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
13/12/18,Vitality,Kinguin,ovp,28 - 9,+19,2.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,MOUZ,nuke,23 - 18,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,MOUZ,mrg,36 - 18,+18,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,MOUZ,inf,14 - 14,0,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,Virtus.pro,inf,23 - 4,+19,2.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,Virtus.pro,nuke,30 - 25,+5,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
12/12/18,Vitality,Virtus.pro,mrg,24 - 11,+13,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4125
10/12/18,Vitality,Valiance,d2,21 - 17,+4,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4221
10/12/18,Vitality,Valiance,mrg,22 - 19,+3,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4221
10/12/18,Vitality,Valiance,nuke,27 - 15,+12,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4221
10/12/18,Vitality,x6tence Galaxy,cch,14 - 12,+2,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4221
10/12/18,Vitality,x6tence Galaxy,mrg,34 - 13,+21,2.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4221
20/12/18,Vitality,Spirit,mrg,23 - 16,+7,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
20/12/18,Vitality,Spirit,inf,20 - 9,+11,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
20/12/18,Vitality,Spirit,d2,14 - 20,-6,0.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
19/12/18,Vitality,AVANGAR,mrg,12 - 21,-9,0.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
19/12/18,Vitality,AVANGAR,inf,20 - 15,+5,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
19/12/18,Vitality,AVANGAR,d2,25 - 18,+7,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
18/12/18,Vitality,Vega Squadron,mrg,28 - 13,+15,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
18/12/18,Vitality,Vega Squadron,inf,24 - 17,+7,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
16/12/18,Vitality,NoChance,inf,35 - 15,+20,1.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
16/12/18,Vitality,NoChance,ovp,6 - 17,-11,0.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
16/12/18,Vitality,NoChance,d2,31 - 11,+20,2.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
13/12/18,Vitality,AGO,mrg,28 - 15,+13,1.68,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
13/12/18,Vitality,AGO,inf,18 - 7,+11,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
11/12/18,Vitality,Winstrike,nuke,21 - 12,+9,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
11/12/18,Vitality,Winstrike,d2,18 - 17,+1,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
11/12/18,Vitality,Winstrike,ovp,30 - 9,+21,2.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4291
25/11/18,Vitality,GUNRUNNERS,d2,16 - 10,+6,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4124
25/11/18,Vitality,GUNRUNNERS,mrg,31 - 8,+23,2.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4124
25/11/18,Vitality,3DMAX,cch,15 - 6,+9,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4124
24/11/18,Vitality,Jordan's Money Crew,inf,21 - 12,+9,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4124
19/11/18,Vitality,Luminosity,ovp,19 - 11,+8,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
19/11/18,Vitality,Luminosity,mrg,18 - 6,+12,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
18/11/18,Vitality,Complexity,nuke,31 - 11,+20,2.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
18/11/18,Vitality,Complexity,trn,31 - 10,+21,2.16,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
18/11/18,Vitality,Complexity,d2,19 - 19,0,0.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
18/11/18,Vitality,Rogue,ovp,27 - 17,+10,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
18/11/18,Vitality,Rogue,nuke,17 - 11,+6,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
17/11/18,Vitality,Fragsters,cch,18 - 15,+3,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
17/11/18,Vitality,Fragsters,d2,21 - 10,+11,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
16/11/18,Vitality,Ghost,cch,20 - 21,-1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3429
14/11/18,Vitality,Fierce,cch,22 - 17,+5,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4239
14/11/18,Vitality,Fierce,d2,16 - 22,-6,0.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4239
14/11/18,Vitality,Fierce,inf,26 - 6,+20,2.22,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4239
14/11/18,Vitality,Make Your Destiny,nuke,22 - 10,+12,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4239
14/11/18,Vitality,Make Your Destiny,cch,17 - 8,+9,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4239
11/11/18,Vitality,Valiance,mrg,30 - 25,+5,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4123
10/11/18,Vitality,SJ,inf,25 - 13,+12,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4123
08/11/18,Vitality,Spirit,nuke,26 - 10,+16,1.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4203
06/11/18,Vitality,x6tence Galaxy,mrg,29 - 13,+16,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4203
05/11/18,Vitality,Valiance,d2,22 - 14,+8,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4203
27/10/18,Vitality,Syman,cch,24 - 17,+7,1.28,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4173
27/10/18,Vitality,Copenhagen Flames,ovp,29 - 10,+19,2.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4173
23/10/18,Vitality,Sprout,nuke,28 - 17,+11,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4121
22/10/18,Vitality,LeftOut,cch,13 - 19,-6,0.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4121
21/10/18,Vitality,Vyalie Pitoni,d2,27 - 13,+14,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
21/10/18,Vitality,Vyalie Pitoni,inf,22 - 8,+14,1.85,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
21/10/18,Vitality,PANTHERS,nuke,23 - 6,+17,1.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
21/10/18,Vitality,PANTHERS,inf,13 - 10,+3,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
21/10/18,Vitality,Sprout,cch,18 - 11,+7,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
21/10/18,Vitality,Sprout,mrg,19 - 14,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4170
16/10/18,Vitality,OpTic,mrg,17 - 19,-2,0.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
16/10/18,Vitality,OpTic,nuke,24 - 22,+2,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
16/10/18,Vitality,OpTic,ovp,19 - 17,+2,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
07/10/18,Waterboys,Spirit,inf,19 - 17,+2,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
07/10/18,Waterboys,Spirit,ovp,19 - 13,+6,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
07/10/18,Waterboys,Spirit,mrg,26 - 20,+6,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
03/10/18,Waterboys,Spirit,ovp,21 - 16,+5,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
03/10/18,Waterboys,Spirit,cch,29 - 12,+17,1.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
01/10/18,Waterboys,3DMAX,cch,27 - 13,+14,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
01/10/18,Waterboys,3DMAX,nuke,23 - 16,+7,1.34,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
01/10/18,Waterboys,3DMAX,inf,21 - 16,+5,1.37,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4046
23/09/18,Team rain,Team smooya,mrg,26 - 23,+3,1.11,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4088
05/09/18,aAa,WE HAWT,nuke,34 - 20,+14,1.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
05/09/18,aAa,WE HAWT,d2,35 - 19,+16,1.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
04/09/18,aAa,Endpoint,ovp,16 - 21,-5,0.88,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
04/09/18,aAa,Endpoint,d2,15 - 17,-2,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
04/09/18,aAa,Endpoint,trn,23 - 17,+6,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
04/09/18,aAa,PANTHERS,ovp,27 - 21,+6,1.35,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
04/09/18,aAa,PANTHERS,trn,24 - 19,+5,1.59,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
03/09/18,aAa,Vexed UK,trn,23 - 12,+11,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
03/09/18,aAa,Vexed UK,inf,19 - 23,-4,1.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
03/09/18,aAa,Vexed UK,nuke,30 - 20,+10,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3898
27/08/18,porcvac,Windigo,d2,24 - 22,+2,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=4007
03/08/18,aAa,passions,cch,18 - 17,+1,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3945
