event_name,location,event_id,date,player_team,opponent,map,kd,plus_minus,rating,datetime_from,datetime_to
IEM Cologne 2024,Cologne,7436,18/08/24,Vitality,Natus Vincere,d2,22 - 15,+7,1.60,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,18/08/24,Vitality,Natus Vincere,nuke,21 - 22,-1,1.10,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,17/08/24,Vitality,SAW,d2,21 - 8,+13,1.66,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,17/08/24,Vitality,SAW,nuke,14 - 10,+4,1.33,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,13/08/24,Vitality,MOUZ,vtg,17 - 17,0,0.92,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,13/08/24,Vitality,MOUZ,d2,21 - 8,+13,1.94,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,12/08/24,Vitality,FaZe,anb,14 - 12,+2,0.81,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,12/08/24,Vitality,FaZe,d2,16 - 17,-1,0.94,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,12/08/24,Vitality,FaZe,inf,13 - 15,-2,0.93,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,11/08/24,Vitality,FURIA,mrg,14 - 6,+8,1.69,2024-08-11T00:00:00,2024-08-19T00:00:00
IEM Cologne 2024,Cologne,7436,11/08/24,Vitality,FURIA,inf,18 - 4,+14,2.03,2024-08-11T00:00:00,2024-08-19T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,03/08/24,Vitality,Astralis,nuke,24 - 9,+15,1.95,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,03/08/24,Vitality,Astralis,mrg,20 - 13,+7,1.32,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,03/08/24,Vitality,Astralis,vtg,22 - 15,+7,1.43,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,30/07/24,Vitality,Astralis,d2,13 - 16,-3,0.79,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,30/07/24,Vitality,Astralis,nuke,14 - 13,+1,1.30,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,29/07/24,Vitality,GamerLegion,d2,25 - 6,+19,2.14,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,29/07/24,Vitality,GamerLegion,mrg,20 - 25,-5,0.96,2024-07-29T00:00:00,2024-08-04T00:00:00
BLAST Premier Fall Groups 2024,Copenhagen,7554,29/07/24,Vitality,GamerLegion,anb,22 - 18,+4,1.14,2024-07-29T00:00:00,2024-08-04T00:00:00
Esports World Cup 2024,Riyadh,7732,19/07/24,Vitality,Virtus.pro,d2,13 - 15,-2,1.09,2024-07-17T00:00:00,2024-07-20T00:00:00
Esports World Cup 2024,Riyadh,7732,19/07/24,Vitality,Virtus.pro,inf,20 - 15,+5,1.61,2024-07-17T00:00:00,2024-07-20T00:00:00
Esports World Cup 2024,Riyadh,7732,19/07/24,Vitality,Virtus.pro,mrg,37 - 31,+6,1.26,2024-07-17T00:00:00,2024-07-20T00:00:00
Esports World Cup 2024,Riyadh,7732,17/07/24,Vitality,M80,d2,19 - 10,+9,1.69,2024-07-17T00:00:00,2024-07-20T00:00:00
Esports World Cup 2024,Riyadh,7732,17/07/24,Vitality,M80,vtg,24 - 11,+13,1.51,2024-07-17T00:00:00,2024-07-20T00:00:00
BLAST Premier Spring Final 2024,London,7485,15/06/24,Vitality,Spirit,anb,15 - 15,0,1.17,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,15/06/24,Vitality,Spirit,d2,16 - 15,+1,1.00,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,15/06/24,Vitality,Spirit,mrg,23 - 15,+8,1.34,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,14/06/24,Vitality,FaZe,mrg,19 - 12,+7,1.72,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,14/06/24,Vitality,FaZe,d2,14 - 15,-1,0.96,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,14/06/24,Vitality,FaZe,inf,15 - 13,+2,1.16,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,13/06/24,Vitality,G2,mrg,15 - 9,+6,1.41,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,13/06/24,Vitality,G2,anb,21 - 14,+7,1.39,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,13/06/24,Vitality,G2,inf,14 - 8,+6,1.28,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,12/06/24,Vitality,Virtus.pro,anb,14 - 16,-2,0.99,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,12/06/24,Vitality,Virtus.pro,d2,25 - 16,+9,1.32,2024-06-12T00:00:00,2024-06-16T00:00:00
BLAST Premier Spring Final 2024,London,7485,12/06/24,Vitality,Virtus.pro,inf,19 - 8,+11,1.69,2024-06-12T00:00:00,2024-06-16T00:00:00
IEM Dallas 2024,Dallas,7438,02/06/24,Vitality,G2,nuke,9 - 16,-7,0.56,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,02/06/24,Vitality,G2,anb,22 - 20,+2,1.07,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,02/06/24,Vitality,G2,inf,35 - 23,+12,1.38,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,01/06/24,Vitality,Spirit,mrg,22 - 14,+8,1.54,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,01/06/24,Vitality,Spirit,d2,22 - 10,+12,1.56,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,31/05/24,Vitality,HEROIC,d2,16 - 4,+12,2.02,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,31/05/24,Vitality,HEROIC,nuke,14 - 13,+1,0.94,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,29/05/24,Vitality,9z,anb,28 - 21,+7,1.76,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,29/05/24,Vitality,9z,d2,12 - 14,-2,0.80,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,28/05/24,Vitality,G2,anb,11 - 11,0,1.06,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,28/05/24,Vitality,G2,d2,17 - 10,+7,1.17,2024-05-27T00:00:00,2024-06-03T00:00:00
IEM Dallas 2024,Dallas,7438,27/05/24,Vitality,Monte,nuke,26 - 20,+6,1.66,2024-05-27T00:00:00,2024-06-03T00:00:00
ESL Pro League Season 19,Valletta,7440,12/05/24,Vitality,MOUZ,nuke,12 - 15,-3,1.15,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,12/05/24,Vitality,MOUZ,mrg,14 - 14,0,1.09,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,12/05/24,Vitality,MOUZ,inf,15 - 16,-1,1.06,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,11/05/24,Vitality,Astralis,inf,24 - 12,+12,1.68,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,11/05/24,Vitality,Astralis,vtg,28 - 17,+11,1.45,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,11/05/24,Vitality,Astralis,mrg,18 - 15,+3,1.14,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,10/05/24,Vitality,FaZe,vtg,30 - 15,+15,2.29,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,10/05/24,Vitality,FaZe,nuke,24 - 6,+18,2.69,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,28/04/24,Vitality,The MongolZ,nuke,18 - 11,+7,1.62,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,28/04/24,Vitality,The MongolZ,mrg,30 - 12,+18,2.03,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,25/04/24,Vitality,BetBoom,anb,28 - 12,+16,2.09,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,25/04/24,Vitality,BetBoom,mrg,22 - 6,+16,2.22,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,23/04/24,Vitality,Sharks,mrg,12 - 8,+4,1.32,2024-04-23T00:00:00,2024-05-13T00:00:00
ESL Pro League Season 19,Valletta,7440,23/04/24,Vitality,Sharks,vtg,16 - 12,+4,1.33,2024-04-23T00:00:00,2024-05-13T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,30/03/24,Vitality,FaZe,inf,16 - 15,+1,1.05,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,30/03/24,Vitality,FaZe,vtg,14 - 9,+5,1.69,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,30/03/24,Vitality,FaZe,nuke,8 - 16,-8,0.82,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,28/03/24,Vitality,Cloud9,anb,10 - 8,+2,1.53,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,28/03/24,Vitality,Cloud9,inf,16 - 7,+9,1.25,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,23/03/24,Vitality,Complexity,anb,8 - 17,-9,0.60,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,23/03/24,Vitality,Complexity,vtg,16 - 13,+3,1.06,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,23/03/24,Vitality,Complexity,inf,26 - 22,+4,1.14,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,22/03/24,Vitality,Imperial,ovp,14 - 13,+1,1.21,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,21/03/24,Vitality,The MongolZ,nuke,17 - 14,+3,1.14,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024,Copenhagen,7148,21/03/24,Vitality,Eternal Fire,inf,17 - 15,+2,1.34,2024-03-21T00:00:00,2024-03-31T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,21/02/24,Vitality,ENCE,nuke,12 - 10,+2,1.36,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,21/02/24,Vitality,ENCE,vtg,22 - 10,+12,1.70,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,20/02/24,Vitality,Cloud9,anb,13 - 15,-2,1.00,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,20/02/24,Vitality,Cloud9,inf,14 - 12,+2,1.16,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,20/02/24,Vitality,Cloud9,ovp,19 - 13,+6,1.50,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,19/02/24,Vitality,HEROIC,ovp,25 - 6,+19,2.18,2024-02-19T00:00:00,2024-02-22T00:00:00
PGL CS2 Major Copenhagen 2024 Europe RMR B,Bucharest,7577,19/02/24,Vitality,GamerLegion,nuke,24 - 4,+20,3.08,2024-02-19T00:00:00,2024-02-22T00:00:00
IEM Katowice 2024,Katowice,7435,05/02/24,Vitality,HEROIC,vtg,21 - 16,+5,1.20,2024-02-03T00:00:00,2024-02-06T00:00:00
IEM Katowice 2024,Katowice,7435,05/02/24,Vitality,HEROIC,anb,19 - 14,+5,1.21,2024-02-03T00:00:00,2024-02-06T00:00:00
IEM Katowice 2024,Katowice,7435,05/02/24,Vitality,HEROIC,mrg,20 - 20,0,1.07,2024-02-03T00:00:00,2024-02-06T00:00:00
IEM Katowice 2024,Katowice,7435,03/02/24,Vitality,ENCE,nuke,19 - 14,+5,1.47,2024-02-03T00:00:00,2024-02-06T00:00:00
IEM Katowice 2024,Katowice,7435,03/02/24,Vitality,ENCE,anb,13 - 9,+4,1.63,2024-02-03T00:00:00,2024-02-06T00:00:00
IEM Katowice 2024,Katowice,7435,03/02/24,Vitality,ENCE,vtg,13 - 14,-1,1.02,2024-02-03T00:00:00,2024-02-06T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,27/01/24,Vitality,Astralis,nuke,22 - 7,+15,2.02,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,27/01/24,Vitality,Astralis,mrg,30 - 18,+12,1.71,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,27/01/24,Vitality,Astralis,inf,13 - 14,-1,0.98,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,26/01/24,Vitality,Falcons,anb,19 - 12,+7,1.27,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,26/01/24,Vitality,Falcons,vtg,24 - 11,+13,2.07,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,26/01/24,Vitality,Falcons,nuke,31 - 25,+6,1.25,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,23/01/24,Vitality,Astralis,ovp,17 - 13,+4,1.78,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,23/01/24,Vitality,Astralis,vtg,23 - 8,+15,2.18,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,23/01/24,Vitality,Astralis,mrg,17 - 13,+4,1.08,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,22/01/24,Vitality,OG,inf,16 - 12,+4,1.10,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier Spring Groups 2024,Copenhagen,7552,22/01/24,Vitality,OG,mrg,17 - 4,+13,2.21,2024-01-22T00:00:00,2024-01-28T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,17/12/23,Vitality,FaZe,nuke,21 - 10,+11,2.20,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,17/12/23,Vitality,FaZe,inf,17 - 9,+8,1.67,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,16/12/23,Vitality,Natus Vincere,inf,18 - 12,+6,1.38,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,16/12/23,Vitality,Natus Vincere,anb,17 - 6,+11,1.53,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,14/12/23,Vitality,Cloud9,inf,20 - 8,+12,1.64,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,14/12/23,Vitality,Cloud9,anb,18 - 13,+5,0.93,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,13/12/23,Vitality,Natus Vincere,ovp,14 - 10,+4,1.32,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier World Final 2023,"Abu Dhabi, UAE",6976,13/12/23,Vitality,Natus Vincere,anb,14 - 16,-2,0.89,2023-12-13T00:00:00,2023-12-18T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,26/11/23,Vitality,FaZe,nuke,21 - 13,+8,1.28,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,26/11/23,Vitality,FaZe,vtg,10 - 8,+2,1.12,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,25/11/23,Vitality,Cloud9,inf,21 - 15,+6,1.11,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,25/11/23,Vitality,Cloud9,nuke,15 - 13,+2,1.16,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,25/11/23,Vitality,Cloud9,mrg,26 - 14,+12,1.43,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,23/11/23,Vitality,Complexity,inf,24 - 10,+14,2.44,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,23/11/23,Vitality,Complexity,nuke,24 - 21,+3,1.12,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,23/11/23,Vitality,Complexity,anb,14 - 5,+9,2.01,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,22/11/23,Vitality,HEROIC,inf,15 - 10,+5,1.25,2023-11-22T00:00:00,2023-11-27T00:00:00
BLAST Premier Fall Final 2023,Copenhagen,6975,22/11/23,Vitality,HEROIC,nuke,10 - 11,-1,0.96,2023-11-22T00:00:00,2023-11-27T00:00:00
IEM Sydney 2023,Sydney,6865,16/10/23,Vitality,FaZe,nuke,18 - 18,0,1.17,2023-10-16T00:00:00,2023-10-17T00:00:00
IEM Sydney 2023,Sydney,6865,16/10/23,Vitality,FaZe,inf,20 - 15,+5,1.18,2023-10-16T00:00:00,2023-10-17T00:00:00
IEM Sydney 2023,Sydney,6865,16/10/23,Vitality,FaZe,ovp,21 - 21,0,0.96,2023-10-16T00:00:00,2023-10-17T00:00:00
IEM Sydney 2023,Sydney,6865,16/10/23,Vitality,BetBoom,mrg,22 - 22,0,0.98,2023-10-16T00:00:00,2023-10-17T00:00:00
ESL Pro League Season 18,Valletta,6863,28/09/23,Vitality,Monte,nuke,27 - 24,+3,1.24,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,28/09/23,Vitality,Monte,anb,19 - 18,+1,1.02,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,03/09/23,Vitality,Movistar Riders,inf,25 - 12,+13,1.54,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,03/09/23,Vitality,Movistar Riders,ovp,23 - 17,+6,1.29,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,31/08/23,Vitality,Ninjas in Pyjamas,nuke,21 - 14,+7,1.25,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,31/08/23,Vitality,Ninjas in Pyjamas,mrg,14 - 7,+7,1.47,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,30/08/23,Vitality,ORKS,nuke,12 - 12,0,1.08,2023-08-30T00:00:00,2023-09-29T00:00:00
ESL Pro League Season 18,Valletta,6863,30/08/23,Vitality,ORKS,mrg,28 - 12,+16,1.70,2023-08-30T00:00:00,2023-09-29T00:00:00
Gamers8 2023,Riyadh,7128,20/08/23,Vitality,ENCE,nuke,22 - 13,+9,1.56,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,20/08/23,Vitality,ENCE,mrg,28 - 17,+11,1.35,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,20/08/23,Vitality,ENCE,anb,16 - 14,+2,1.12,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,19/08/23,Vitality,G2,mrg,26 - 19,+7,1.25,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,19/08/23,Vitality,G2,anb,18 - 19,-1,1.12,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,19/08/23,Vitality,G2,inf,15 - 13,+2,1.00,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,17/08/23,Vitality,Natus Vincere,nuke,20 - 16,+4,1.21,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,17/08/23,Vitality,Natus Vincere,mrg,9 - 8,+1,0.98,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,16/08/23,Vitality,MIBR,inf,21 - 11,+10,1.50,2023-08-16T00:00:00,2023-08-21T00:00:00
Gamers8 2023,Riyadh,7128,16/08/23,Vitality,MIBR,anb,21 - 10,+11,1.58,2023-08-16T00:00:00,2023-08-21T00:00:00
IEM Cologne 2023,Cologne,6811,05/08/23,Vitality,ENCE,vtg,11 - 19,-8,0.61,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,05/08/23,Vitality,ENCE,nuke,24 - 16,+8,1.29,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,05/08/23,Vitality,ENCE,mrg,23 - 21,+2,1.13,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,04/08/23,Vitality,Cloud9,inf,35 - 20,+15,1.60,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,04/08/23,Vitality,Cloud9,mrg,21 - 15,+6,1.28,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,01/08/23,Vitality,G2,mrg,16 - 16,0,1.03,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,01/08/23,Vitality,G2,vtg,16 - 17,-1,1.12,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,01/08/23,Vitality,G2,inf,22 - 19,+3,1.16,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,31/07/23,Vitality,MOUZ,mrg,16 - 11,+5,1.52,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,31/07/23,Vitality,MOUZ,inf,22 - 10,+12,1.90,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,30/07/23,Vitality,OG,anb,22 - 17,+5,1.23,2023-07-30T00:00:00,2023-08-06T00:00:00
IEM Cologne 2023,Cologne,6811,30/07/23,Vitality,OG,mrg,17 - 8,+9,1.36,2023-07-30T00:00:00,2023-08-06T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,23/07/23,Vitality,BIG,inf,21 - 15,+6,1.34,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,23/07/23,Vitality,BIG,anb,24 - 18,+6,1.34,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,19/07/23,Vitality,Ninjas in Pyjamas,ovp,20 - 17,+3,1.05,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,19/07/23,Vitality,Ninjas in Pyjamas,mrg,30 - 16,+14,1.55,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,15/07/23,Vitality,Complexity,vtg,20 - 8,+12,1.57,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,15/07/23,Vitality,Complexity,inf,16 - 6,+10,1.65,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,13/07/23,Vitality,Evil Geniuses,vtg,14 - 4,+10,1.66,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Fall Groups 2023,Copenhagen,6973,13/07/23,Vitality,Evil Geniuses,ovp,15 - 11,+4,1.11,2023-07-13T00:00:00,2023-07-24T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,HEROIC,inf,21 - 15,+6,1.42,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,HEROIC,mrg,21 - 15,+6,1.30,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,HEROIC,vtg,10 - 20,-10,0.66,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,G2,nuke,16 - 18,-2,1.04,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,G2,inf,23 - 16,+7,1.46,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,11/06/23,Vitality,G2,anb,18 - 14,+4,1.05,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,09/06/23,Vitality,FaZe,mrg,14 - 8,+6,1.21,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,09/06/23,Vitality,FaZe,anb,34 - 27,+7,1.36,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,08/06/23,Vitality,Cloud9,anb,27 - 21,+6,1.32,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,08/06/23,Vitality,Cloud9,ovp,27 - 14,+13,1.45,2023-06-07T00:00:00,2023-06-12T00:00:00
BLAST Premier Spring Final 2023,"Washington, D.C., US",6972,07/06/23,Vitality,Imperial,vtg,22 - 22,0,1.07,2023-06-07T00:00:00,2023-06-12T00:00:00
